artist,title,English_clean_lyric
  Buddy Guy  ,Heavy Love,hey happen see beautiful girl world crying crying hey happen see beautiful girl walked tell sorry tell need baby oh tell love woke morning realized done stood alone cold gray dawn knew lost morning sun lost head said things come heartaches morning brings know wrong see let world slip away hey happen see beautiful girl world crying crying hey happen see beautiful girl walked tell sorry tell need baby oh tell love happen see beautiful girl walked tell sorry tell need baby oh tell love happen see beautiful girl walked tell sorry tell need baby oh tell
  Kenny Rogers  ,Coward Of The County,ev ryone considered coward county never stood one single time prove county wrong mama named tommy folks called yellow something always told reading tommy wrong ten years old daddy died prison looked tommy cause brother son still recall final words brother said tommy son life begun promise son things done walk away trouble mean weak turn cheek hope old enough understand son fight man someone ev ryone tommy love becky arms prove man one day workin gatlin boys came callin took turns becky three tommy opened door saw becky cryin torn dress shattered look could stand reached fireplace took daddy picture tears fell daddy face heard words promise son things done walk away trouble mean weak turn cheek hope old enough understand son fight man gatlin boys laughed walked barroom one got met halfway cross floor tommy turned around said hey look ol yellow leavin coulda heard pin drop tommy stopped blocked door twenty years crawlin bottled inside holdin nothin back let em tommy left barroom gatlin boy standin said one becky watched last one fall heard say promised dad things done walk away trouble please think weak turn cheek papa sure hope understand sometimes got ta fight man ev ryone considered coward county
  임지훈  ,고엽,
  J.J. Cale & Eric Clapton  ,Dead End Road,well feel like runnin dead end road yes feel like runnin dead end road need someone tell way ought go say goodbye mornin hello evenin time say goodbye mornin road plyin look way beyond gettin way behind seem catch distance keeps fallin away seem catch distance keeps fallin away makes difference go dead end road everyday lord feel like runnin dead end road well feel like runnin dead end road need someone tell way ought go lyrics powered lyricfind written cale j j lyrics warner chappell music inc
  iron & wine  ,Winter Prayers,well cold bored counting smart cars dream back home lakeside trust walk alone hollow trees talk hand neckties toasting empty cans know gone like clothes river drifting slide south cause confidence leaves like smoke falls red mouth well left holes tracks backyard december snow sad souvenirs end fence line disappear follow milwaukee deaf ear winter prayers night day hope pocket hell pay slide south confidence leaves like smoke falls red mouth
  김청하  ,두근두근,la lalala lalala oh oh oh oh la lalala lalala oh la lalala lalala oh oh oh oh la lalala lalala oh la lalala lalala oh oh oh oh la lalala lalala yeah yeah yeah woowah oh la lalala lalala oh oh oh oh la lalala lalala la lalala lalala oh oh oh oh la lalala lalala
  Sam Amidon  ,Walkin` Boss,walkin boss walkin boss walkin boss well dont belong belong belong belong stay im drivin good stay boss draw draw says summer bought truck bought truck bought truck pick shovel instrumental worked one day worked one day worked one day didnt change anything walkin boss walkin boss walkin boss well dont belong belong belong belong stay im drivin good instrumental walkin boss walkin boss walkin boss well dont belong belong belong belong stay im drivin good
  한희정  ,우리 처음 만난 날 (Acoustic Ver.),
  John Lee Hooker  ,Nobody Knows,nobody know nobody know nobody know know sometime sometime food go table sang blues got feel got know got thing sing blues nobody know born little cotton farm mother father poor unprivileged chance sang blue people know wonder everything get lucky save life mother father dead gone loved world alone got nobody tell trouble well drifting drifting drifting town town nobody know
  트루러브  ,첫사랑 (Feat. 디아),love story love love story love love
  Big Little Lions  ,Soon (OST Remastered Ver.),amount money hand pay debt leave behind know going got plans looking place unwind yes looking place unwind gon na get soon know gon na get soon amount guilt stop cause intentions still lead hell heart mind soul never walk away wish well yes walk away gon na get soon know gon na get soon soon look ahead go right edge another breath take soon enough another freak took leap faith one distract gone person turned dust body mind thoughts felt wrong need somebody trust yes need somebody gon na get soon oh gon na get soon know gon na get gon na get gon na get gon na get gon na get soon amount money hand pay debt leave behind
